Category,Setting,Diagnosis,Year,Month,Date,Count
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,541
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,476
Diabetes,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,443
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,498
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,484
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,470
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,944
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,947
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,493
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,370
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,614
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,3291
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,5399
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,2120
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,502
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,162
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,122
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,71
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,150
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,848
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,1277
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,734
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,657
Hypertension,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,648
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,17
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,13
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,17
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,13
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,13
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,8
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,15
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,58
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,97
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,29
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,4
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,5
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,1
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,23
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,16
Mood Disorders (Excluding Depression),Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,8
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,32
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,35
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,28
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,31
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,28
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,13
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,13
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,18
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,77
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,99
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,32
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,7
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,5
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,1
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,3
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,22
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,17
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,11
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,21
Non-Mood Psychotic Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,8
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,3
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,6
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,6
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,1
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,5
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,3
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,2
Nonpsychotic Disorders (Excluding Anxiety),Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,1
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,3,Mar-20,1
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,99
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,109
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,141
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,344
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,356
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,204
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,139
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,203
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,1116
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,1957
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,766
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,214
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,72
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,79
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,43
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,94
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,501
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,728
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,391
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,353
Obesity,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,291
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,3,Mar-20,1
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,599
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,589
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,605
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,1208
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,1236
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,670
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,468
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,769
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,4130
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,6984
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,2812
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,720
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,243
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,186
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,109
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,240
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,1297
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,1885
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,1124
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,995
Pneumonia,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,913
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,497
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,494
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,473
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,965
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,981
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,505
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,368
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,584
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,3226
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,5119
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,1905
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,451
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,143
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,96
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,56
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,146
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,826
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,1134
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,680
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,625
Respiratory Arrest/Failure,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,560
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,3,Mar-20,1
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,213
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,221
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,232
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,473
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,576
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,314
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,202
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,254
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,1208
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,2359
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,1229
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,366
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,101
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,90
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,48
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,98
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,459
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,756
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,418
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,346
Sepsis,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,328
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,9
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,14
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,10
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,16
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,30
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,15
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,13
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,22
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,98
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,186
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,92
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,37
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,8
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,10
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,2
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,8
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,41
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,50
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,41
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,31
Stroke,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,34
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,4,Apr-20,28
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,46
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,48
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,84
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,77
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,44
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,10,Oct-20,27
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,48
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,259
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,385
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,164
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,48
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,4,Apr-21,23
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,14
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,6,Jun-21,9
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,7,Jul-21,26
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,8,Aug-21,128
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,9,Sep-21,158
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,10,Oct-21,127
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,11,Nov-21,110
Substance Use Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,12,Dec-21,91
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,5,May-20,4
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,6,Jun-20,1
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,7,Jul-20,4
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,8,Aug-20,2
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,9,Sep-20,1
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,11,Nov-20,1
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2020,12,Dec-20,6
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,1,Jan-21,17
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,2,Feb-21,4
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,3,Mar-21,2
Unspecified Mental Disorders,Inpatient Discharges,Secondary (COVID-19 Primary),2021,5,May-21,1
